0	

0.02	124

0.3533334	124

0.4956322	124

0.5478693	124

0.58812	124

0.6200382	124

0.6477688	124

0.6813114	124

0.7063655	124

0.7354308	124

0.7615294	124

0.7924109	124

0.8247574	124

0.8456922	124

0.8689296	124

0.8916882	124

0.9110144	124

0.9345819	124

0.9701938	124

0.9909205	124

1.013984	124

1.038128	124

1.059028	124

1.091833	144

1.117867	144

1.138592	144

1.158554	144

1.180258	144

1.204086	144

1.22565	144

1.249428	144

1.268982	144

1.307995	144

1.338473	144

1.362737	144

1.394224	144

1.418096	144

1.459656	144

1.481737	144

1.50331	144

1.525559	144

1.549676	144

1.570624	144

1.59448	144

1.616206	144

1.637794	144

1.659819	143

1.68293	143

1.704244	143

1.726433	143

1.750666	143

1.773731	143

1.793851	143

1.818161	143

1.838431	143

1.860461	143

1.883629	143

1.905916	143

1.927468	143

1.952151	143

1.976924	143

2.001606	143

2.023382	143

2.043921	143

2.066069	143

2.090441	143

2.130386	143

2.152943	143

2.176269	143

2.19984	143

2.21888	145

2.241127	145

2.263857	145

2.285786	145

2.309149	145

2.330563	145

2.352894	145

2.37529	145

2.397733	145

2.42113	145

2.442267	145

2.465468	145

2.486073	145

2.510228	145

2.533135	145

2.556034	147

2.592221	147

2.621646	147

2.644257	147

2.667021	147

2.691819	147

2.771997	147

2.85966	147

2.893537	147

2.938283	147

2.963164	147

3.007601	147

3.03489	147

3.068747	147

3.102118	147

3.137018	147

3.170774	147

3.205976	147

3.23494	147

3.273377	147

3.362402	147

3.396203	160

3.44053	160

3.473744	160

3.50754	160

3.54342	160

3.576588	160

3.608573	160

3.642581	160

3.675047	160

3.707982	160

3.742976	160

3.777882	160

3.809458	160

3.841802	160

3.880934	160

3.910605	160

3.999345	160

4.072919	160

4.139701	160

4.174179	163

4.208602	163

4.241156	163

4.274317	163

4.308242	163

4.3424	163

4.434371	163

4.563009	163

4.616691	163

4.654457	163

4.689456	163

4.720972	163

4.754319	163

4.786532	163

4.814919	163

4.844203	163

4.875411	163

4.905429	163

4.936928	163

4.967986	163

4.997537	163

5.021813	163

5.049668	163

5.075535	163

5.102651	163

5.126332	163

5.150882	163

5.17514	163

5.1996	163

5.224152	163

5.247377	163

5.274953	163

5.298266	163

5.321705	163

5.342722	163

5.364749	163

5.387335	163

5.410186	188

5.431983	188

5.452294	188

5.471344	188

5.492242	188

5.516372	188

5.538817	188

5.562509	188

5.58544	188

5.608671	188

5.648397	188

5.67523	188

5.715562	188

5.74215	188

5.768583	187

5.805255	187

5.832865	187

5.873333	187

5.899012	187

5.939899	187

5.966716	187

5.994995	187

6.029239	187

6.055145	187

6.095058	187

6.124292	187

6.152689	187

6.192509	187

6.229924	187

6.255395	187

6.34063	187

6.41336	187

6.480292	187

6.549989	187

6.607963	187

6.644882	187

6.676983	187

6.709492	187

6.744371	187

6.778714	187

6.810395	187

6.844801	187

6.876545	187

6.911574	187

6.94246	187

6.977318	187

7.009265	187

7.042439	187

7.074437	187

7.107485	187

7.140754	187

7.173468	187

7.207065	187

7.240926	187

7.274685	187

7.307447	187

7.341082	187

7.375657	187

7.407909	187

7.442469	187

7.474149	187

7.508582	187

7.541924	187

7.574884	187

7.597628	187

7.619378	191

7.642291	191

7.665473	191

7.686417	191

7.708507	191

7.7319	191

7.754119	191

7.776619	191

7.799774	191

7.820172	191

7.84225	191

7.866815	191

7.887446	191

7.909355	191

7.932446	191

7.953887	191

7.975859	191

7.999756	191

8.021026	191

8.043257	191

8.066699	191

8.088292	191

8.110243	191

8.13286	191

8.155956	191

8.177575	191

8.199559	197

8.222259	197

8.244536	197

8.266438	197

8.288742	197

8.310892	197

8.328545	197

8.344082	197

8.362787	197

8.3782	197

8.41073	197

8.428746	197

8.444474	197

8.463283	197

8.478971	197

8.495946	197

8.51088	197

8.527916	197

8.543284	197

8.562116	197

8.57683	197

8.593347	197

8.609982	197

8.627924	197

8.644047	197

8.661241	197

8.676359	197

8.692963	197

8.708309	197

8.723325	197

8.741247	197

8.755415	197

8.774398	197

8.78922	197

8.806328	197

8.821573	197

8.837431	197

8.85412	197

8.87191	197

8.887429	197

8.904846	197

9.238179	197

9.298151	197

9.323565	197

9.34478	197

9.367021	197

9.387589	197

9.409037	197

9.428335	181

9.445749	181

9.465686	181

9.487974	181

9.506654	181

9.529267	181

9.552107	181

9.574612	181

9.596024	181

9.61966	181

9.642044	181

9.665816	181

9.686566	181

9.709002	181

9.735418	181

9.760431	181

9.779366	181

9.796647	181

9.819292	181

9.846291	181

9.863859	181

9.886542	181

9.907953	181

9.930729	181

9.953059	181

9.975716	181

9.99753	181

10.02122	181

10.04298	181

10.06519	181

10.08757	181

10.11031	181

10.13164	181

10.15387	181

10.17002	181

10.18449	181

10.199	181

10.21585	181

10.23075	181

10.24607	181

10.26523	181

10.28056	181

10.29712	181

10.31162	181

10.32828	181

10.34425	181

10.3621	181

10.37883	164

10.40061	164

10.41741	164

10.4343	164

10.46634	164

10.48381	164

10.50149	164

10.51772	164

10.53245	164

10.54887	164

10.56554	164

10.61834	164

10.67551	164

10.73395	164

10.77503	164

10.80692	164

10.82608	164

10.84298	164

10.86088	164

10.88039	164

10.90493	164

10.92448	164

10.94706	164

10.96946	164

10.99225	164

11.01366	164

11.03641	164

11.05893	164

11.08151	164

11.10414	164

11.12679	164

11.14903	164

11.17104	164

11.19302	164

11.21485	164

11.23739	164

11.26104	164

11.28266	164

11.30589	164

11.32774	164

11.3495	164

11.37223	164

11.394	164

11.41713	164

11.44024	164

11.46283	164

11.48351	164

11.50651	164

11.52889	164

11.55052	164

11.57041	164

11.58773	164

11.60617	164

11.62193	164

11.63916	164

11.65519	164

11.67299	164

11.69159	164

11.70783	164

11.72321	164

11.74102	164

11.76055	164

11.77844	164

11.79487	164

11.81082	164

11.82966	164

11.84592	164

11.8622	164

11.87756	164

11.89464	164

11.91081	164

11.93124	164

11.94864	164

11.96332	164

11.97797	164

11.99547	164

12.01057	164

12.02677	164

12.04222	164

12.06027	164

12.07684	164

