366.5109	

366.5109	t

366.5309	t

366.5899	t

366.6216	t

366.653	t

366.8677	t

366.9288	t

366.9531	t

366.9722	t

366.9951	t

367.0172	t

367.0383	t

367.0582	t

367.0794	t

367.1009	t

367.1202	t

367.138	t

367.1539	t

367.1722	t

367.1888	t

367.2071	t

367.2246	t

367.2448	t

367.2649	t

367.2862	t

367.3035	t

367.3205	t

367.3418	t

367.3622	t

367.3819	t

367.401	t

367.4226	t

367.4431	t

367.4635	t

367.4804	t

367.5002	t

367.521	t

367.5411	t

367.559	t

367.5798	t

367.6	t

367.6214	t

367.6418	t

367.6601	t

367.6805	t

367.702	t

367.721	t

367.7391	t

367.7557	t

367.7749	t

367.7908	t

367.8088	t

367.8253	t

367.8437	t

367.8612	t

367.8782	t

367.8988	t

367.9174	t

367.9347	t

367.9642	t

367.9875	t

368.0097	t

368.0316	t

368.055	t

368.0763	t

368.0984	t

368.1213	t

368.1436	t

368.1656	t

368.1882	t

368.2103	t

368.2324	t

368.2549	t

368.277	t

368.2994	t

368.3228	t

368.3438	t

368.3664	t

368.3889	t

368.4112	t

368.4352	t

368.4579	t

368.479	t

368.5011	t

368.5233	t

368.5456	t

368.5684	t

368.5904	t

368.6152	t

368.642	t

368.6643	t

368.6876	t

368.7135	t

368.7346	t

368.7575	t

368.7813	t

368.8026	t

368.8224	t

368.841	t

368.8698	t

368.8918	t

368.9137	t

368.9367	t

368.9588	t

368.9807	t

369.003	t

369.0254	t

369.0476	t

369.0703	t

369.0932	t

369.1152	t

369.1378	t

369.1601	t

369.1819	t

369.2046	t

369.2268	t

369.2489	t

369.2712	t

369.2938	t

369.3153	t

369.3385	t

369.3606	t

369.3843	t

369.4058	t

369.4284	t

369.4505	t

369.4724	t

369.4953	t

369.5164	t

369.5392	t

369.5615	t

369.5838	t

369.6068	t

369.623	t

369.6404	t

369.6571	t

369.6742	t

369.6901	t

369.7094	t

369.7253	t

369.7398	t

369.7543	t

369.771	t

369.7856	t

369.8005	t

369.8183	t

369.834	t

369.8525	t

369.8671	t

369.8857	t

369.9007	t

369.9198	t

369.9349	t

369.9523	t

369.9666	t

369.9847	t

370.0016	t

370.0184	t

370.0497	t

370.0704	t

370.088	t

370.1071	t

370.1411	t

370.1617	t

370.1771	t

370.1979	t

370.221	t

370.2421	t

370.2645	t

370.2879	t

370.3094	t

370.3328	t

370.3546	t

370.3771	t

370.399	t

370.4217	t

370.445	t

370.466	t

370.4885	t

370.5106	t

370.5336	t

370.5556	t

370.578	t

370.5999	t

370.6464	t

370.6715	t

370.6929	t

370.713	t

370.7343	t

370.7568	t

370.7791	t

370.8018	t

370.8243	t

370.8465	t

370.8679	t

370.8908	t

370.9131	t

370.9349	t

370.9575	t

370.9804	t

371.0037	t

371.0246	t

371.0473	t

371.0699	t

371.0918	t

371.1144	114

371.1373	114

371.1595	114

371.1809	114

371.2031	114

371.2264	114

371.2478	114

371.2702	114

371.2931	114

371.3152	114

371.3375	114

371.3599	114

371.382	114

371.3978	114

371.4151	114

371.4348	114

371.456	114

371.4735	114

371.4912	114

371.5084	114

371.5264	114

371.5477	114

371.5663	114

371.5833	114

371.5987	114

371.6275	114

371.6498	114

371.6723	114

371.695	114

371.7167	114

371.7392	114

371.7614	114

371.7848	114

371.8078	114

371.8293	114

371.8509	114

371.8734	114

371.8958	114

371.9195	114

371.9411	114

371.9646	114

371.9853	114

372.0082	114

372.0294	114

372.0521	114

372.075	114

372.0974	114

372.1206	114

372.1425	114

372.1649	114

372.1861	114

372.2088	114

372.2305	114

372.2536	114

372.2761	114

372.2975	114

372.3205	114

372.3421	114

372.3657	114

372.3847	114

372.4007	114

372.4192	114

372.4366	114

372.4557	114

372.4741	114

372.4897	114

372.5089	114

372.527	114

372.5433	114

372.5606	114

372.5776	114

372.5948	114

372.6103	114

372.6278	114

372.6436	114

372.6624	114

372.6787	114

372.7003	114

372.7183	114

372.7362	114

372.7568	113

372.7774	113

372.7966	113

372.8138	113

372.8328	113

372.8501	113

372.8794	113

372.9016	113

372.923	113

372.9457	113

372.9682	113

372.991	113

373.0128	113

373.0356	113

373.0575	113

373.08	113

373.1022	113

373.1239	113

373.1484	113

373.1692	113

373.1908	113

373.2137	113

373.2357	113

373.2579	113

373.295	113

373.3132	113

373.3313	113

373.3475	113

373.3706	113

373.3919	113

373.4167	113

373.4369	113

373.459	113

373.4819	113

373.5044	113

373.5262	113

373.5489	113

373.5713	113

373.5928	113

373.6155	113

373.6382	113

373.6598	113

373.6829	113

373.7054	113

373.7273	113

373.75	113

373.7723	113

373.7945	113

373.8174	113

373.8392	113

373.8608	113

373.8835	113

373.9066	113

373.9279	113

373.9503	113

373.9733	113

373.9956	113

374.0179	113

374.0408	113

374.0624	113

374.0818	113

374.1013	113

374.1174	113

374.1328	113

374.1526	113

374.1685	113

374.1869	113

374.2041	113

374.2212	113

374.2393	113

374.2551	113

374.2755	113

374.2926	113

374.3134	113

374.3307	113

374.3484	113

374.3669	113

374.3861	113

374.4018	113

374.4186	113

374.4353	113

374.4538	113

374.4713	113

374.4873	113

374.5041	113

374.5204	113

374.5378	113

374.5544	113

374.5712	113

374.5882	113

374.6046	113

374.6208	113

374.638	113

374.6547	113

374.671	113

374.6886	113

374.7053	113

374.7224	113

374.7407	113

374.7567	113

374.7736	113

374.7898	113

374.8076	113

374.8243	113

374.8417	113

374.8579	113

374.8756	113

374.8918	113

374.907	113

374.9228	113

374.9416	113

374.9582	113

374.976	113

374.9943	113

375.012	113

375.0315	113

375.0485	113

375.0629	113

375.0793	113

375.0961	113

375.1124	113

375.1288	113

375.1464	113

375.1631	113

375.1798	113

375.1975	113

375.2131	113

375.2318	113

375.25	113

375.2658	113

375.2817	113

375.2965	113

375.3131	113

375.3311	113

375.3483	113

375.3664	113

375.3846	113

375.401	113

375.4175	113

375.434	113

375.4519	113

375.47	113

375.487	113

375.5034	113

375.5186	113

375.5344	113

375.5528	113

375.5719	113

375.5916	113

375.6104	113

375.6265	113

375.6427	113

375.6599	113

375.674	113

375.6896	113

375.7065	113

375.7207	113

375.7378	113

375.7559	113

375.7726	113

375.788	113

375.805	113

375.8193	113

375.8358	113

375.8526	113

375.8685	113

375.8855	113

375.9009	113

375.9174	113

375.9325	113

375.9498	113

375.9641	113

375.979	113

375.9965	113

376.0107	113

376.027	113

376.0413	113

376.0557	113

376.071	113

376.0867	113

376.1046	113

376.1198	113

376.1353	113

376.1524	113

376.1695	113

376.1875	113

376.2044	113

376.2202	113

376.2383	113

376.2528	113

376.2695	113

376.2869	113

376.3035	113

376.3188	113

376.334	113

376.3511	113

376.3674	113

376.3843	113

376.3996	113

376.4167	113

376.4313	113

376.4492	113

376.4647	113

376.4807	113

376.4973	113

376.5125	113

376.5309	113

376.5478	113

376.5822	113

376.6001	100

376.6163	100

376.6314	100

376.6489	100

376.6654	100

376.6812	100

376.6966	100

376.7123	100

376.7284	100

376.7424	100

376.7592	100

376.7739	100

376.7899	100

376.808	100

376.8235	100

376.8425	100

376.8601	100

376.8775	100

376.8939	100

376.9103	100

376.9255	100

376.944	100

376.9605	100

376.9778	100

376.9934	100

377.0109	100

377.028	100

377.0447	100

377.0616	100

377.0783	100

377.094	100

377.1084	100

377.1232	100

377.1403	100

377.1567	100

377.1735	100

377.1898	100

377.2062	100

377.2217	100

377.2387	100

377.2531	100

377.2682	100

377.2849	100

377.3018	100

377.3178	100

377.3353	100

377.3514	100

377.3692	100

377.3875	100

377.4062	100

377.4215	100

377.4399	100

377.4565	100

377.4741	100

377.4891	100

377.5049	100

377.5193	100

377.5364	100

377.5523	100

377.5673	100

377.5837	100

377.5991	100

377.6169	100

377.6309	100

377.6477	100

377.6649	100

377.6807	100

377.6991	99

377.715	99

377.7293	99

377.7455	99

377.7615	99

377.7768	99

377.7931	99

377.8074	99

377.8219	99

377.8383	99

377.8539	99

377.8707	99

377.887	99

377.9034	99

377.9176	99

377.9328	99

377.95	99

377.9638	99

377.9791	99

377.9944	99

378.0105	99

378.0279	99

378.0444	99

378.0619	99

378.0792	99

378.0977	99

378.1145	99

378.1317	99

378.1508	99

378.1665	99

378.1853	99

378.2019	99

378.2182	99

378.2345	99

378.2538	99

378.2707	99

378.286	99

378.3028	99

378.3224	99

378.3406	99

378.3566	99

378.3778	99

378.3942	99

378.4098	99

378.4267	99

378.4424	99

378.4605	99

378.474	99

378.4883	99

378.5067	99

378.5242	99

378.5402	99

378.5569	99

378.5735	99

378.5881	99

378.6054	99

378.6198	99

378.6349	99

378.6528	99

378.6667	99

378.6822	99

378.6982	99

378.7162	99

378.731	99

378.7453	99

378.7616	99

378.7765	99

378.7946	99

378.8092	99

378.8271	98

378.8423	98

378.8593	98

378.8739	98

378.8886	98

378.904	98

378.9194	98

378.933	98

378.9495	98

